Date,Adj Close,Close,High,Low,Open,Volume,return_1d,volatility_5,rolling_volume,sma_10,ema_21,rsi_14,macd,macd_signal,macd_hist,target_return,target
2019-04-19 00:00:00+00:00,5303.8125,5303.8125,5336.68,5233.335,5298.1543,13780238655,0.0010242285,0.01890733,1.2676805e+10,5189.969,4971.582,71.37617,264.90622,278.0865,-13.180275,0.0064243847,1
2019-04-20 00:00:00+00:00,5337.886,5337.886,5358.4907,5295.878,5304.1606,13169647522,0.0064243847,0.013045799,1.2852703e+10,5191.3027,5004.8823,72.29315,260.61722,274.59262,-13.975414,-0.0043753237,0
2019-04-21 00:00:00+00:00,5314.5312,5314.5312,5359.925,5257.3394,5335.879,13731844223,-0.0043753237,0.0051037488,1.327534e+10,5216.307,5033.032,70.623116,252.42383,270.15887,-17.735046,0.015962647,1
2019-04-22 00:00:00+00:00,5399.365,5399.365,5422.6875,5280.277,5312.4946,14601631648,0.015962647,0.0077302814,1.3707971e+10,5247.2896,5066.3354,73.05777,249.89526,266.10614,-16.21089,0.03204026,1
2019-04-23 00:00:00+00:00,5572.3623,5572.3623,5633.8022,5389.4087,5399.3657,15867308108,0.03204026,0.01432737,1.4230134e+10,5294.867,5112.338,77.206345,258.8667,264.65826,-5.791548,-0.01929085,0
2019-04-24 00:00:00+00:00,5464.8667,5464.8667,5642.0444,5418.263,5571.5083,17048033399,-0.01929085,0.019523628,1.4883693e+10,5324.5815,5144.3857,69.99421,254.37044,262.6007,-8.23026,-0.04654296,0
2019-04-25 00:00:00+00:00,5210.5156,5210.5156,5542.2383,5181.339,5466.5244,15330283408,-0.04654296,0.03057895,1.5315821e+10,5338.9224,5150.398,56.536594,227.65878,255.61232,-27.953526,0.013210309,1
2019-04-26 00:00:00+00:00,5279.348,5279.348,5383.6343,5177.3687,5210.3047,16812108040,0.013210309,0.031583264,1.5931873e+10,5343.3013,5162.1206,58.842793,209.62737,246.41533,-36.787956,-0.0020944118,0
2019-04-27 00:00:00+00:00,5268.291,5268.291,5310.75,5233.6357,5279.471,13111274675,-0.0020944118,0.030170374,1.5633801e+10,5344.9365,5171.7725,58.307575,192.22922,235.57811,-43.34888,0.0031980285,1
2019-04-28 00:00:00+00:00,5285.139,5285.139,5326.232,5255.6836,5271.7466,12819992056,0.0031980285,0.02343422,1.5024338e+10,5343.612,5182.0786,58.920708,177.75157,224.0128,-46.26123,-0.007149598,0
2019-04-29 00:00:00+00:00,5247.3525,5247.3525,5311.275,5216.488,5284.8584,13735490672,-0.007149598,0.022892984,1.4361829e+10,5337.966,5188.012,56.89965,161.3687,211.48398,-50.115284,0.019700225,1
2019-04-30 00:00:00+00:00,5350.7266,5350.7266,5363.2573,5224.19,5247.726,13878964574,0.019700225,0.011000011,1.4071566e+10,5339.25,5202.8047,60.855495,154.9405,200.17528,-45.23477,0.009712831,1
2019-05-01 00:00:00+00:00,5402.6973,5402.6973,5418.004,5347.646,5350.9146,13679528236,0.009712831,0.010475741,1.344505e+10,5348.0664,5220.9766,62.708595,152.28429,190.59709,-38.312794,0.018988002,1
2019-05-02 00:00:00+00:00,5505.2837,5505.2837,5522.2627,5394.2173,5402.423,14644460907,0.018988002,0.011282452,1.3751687e+10,5358.658,5246.8228,66.11825,156.6513,183.80792,-27.15662,0.047773354,1
2019-05-03 00:00:00+00:00,5768.2896,5768.2896,5865.882,5490.2017,5505.5522,18720780006,0.047773354,0.019945605,1.4931845e+10,5378.251,5294.229,72.94745,179.26808,182.89996,-3.631876,0.010900619,1
2019-05-04 00:00:00+00:00,5831.1675,5831.1675,5886.8936,5645.469,5769.2026,17567780766,0.010900619,0.0154198455,1.5698303e+10,5414.881,5343.0415,74.28207,199.96074,186.31212,13.648626,-0.006080941,0
2019-05-05 00:00:00+00:00,5795.7085,5795.7085,5833.863,5708.035,5831.0684,14808830723,-0.006080941,0.019819431,1.5884276e+10,5473.4004,5384.193,72.121216,211.06555,191.2628,19.802744,-0.008437513,0
2019-05-06 00:00:00+00:00,5746.807,5746.807,5802.9575,5653.6875,5791.6934,15737171804,-0.008437513,0.022761863,1.6295805e+10,5520.1465,5417.1577,69.13436,213.45963,195.70216,17.757458,0.014389614,1
2019-05-07 00:00:00+00:00,5829.5015,5829.5015,5988.178,5741.396,5745.599,18026409033,0.014389614,0.022532426,1.6972195e+10,5576.2676,5454.6436,71.29901,219.49944,200.46162,19.037815,0.026238274,1
2019-05-08 00:00:00+00:00,5982.4575,5982.4575,5989.981,5794.716,5849.4814,15320605300,0.026238274,0.014564959,1.629216e+10,5645.999,5502.627,74.81701,233.93169,207.15564,26.776052,0.03210575,1
2019-05-09 00:00:00+00:00,6174.529,6174.529,6183.039,5982.3164,5982.3164,16784645411,0.03210575,0.0184164,1.6135533e+10,5738.717,5563.709,78.39778,257.89505,217.30351,40.591526,0.033090834,1
2019-05-10 00:00:00+00:00,6378.849,6378.849,6434.6177,6161.519,6175.8228,19419875368,0.033090834,0.017289001,1.7057742e+10,5841.5293,5637.8125,81.42374,290.02985,231.84879,58.181057,0.12947828,1
2019-05-11 00:00:00+00:00,7204.7715,7204.7715,7333.003,6375.6987,6379.667,28867562329,0.12947828,0.046670217,1.968382e+10,6021.7363,5780.263,88.4604,377.78702,261.03644,116.750595,-0.032256387,0
2019-05-12 00:00:00+00:00,6972.3716,6972.3716,7503.872,6815.771,7203.5073,27773333680,-0.032256387,0.058097016,2.1633204e+10,6168.4453,5888.6367,79.35189,423.69836,293.56882,130.12956,0.120840296,1
2019-05-13 00:00:00+00:00,7814.915,7814.915,8047.413,6898.282,6971.178,28677672181,0.120840296,0.06798189,2.4304617e+10,6373.108,6063.753,85.27252,522.05176,339.2654,182.78636,0.022969024,1
2019-05-14 00:00:00+00:00,7994.416,7994.416,8268.713,7696.391,7807.8843,32031452227,0.022969024,0.06892292,2.7353979e+10,6589.4326,6239.2676,86.1816,607.4791,392.90814,214.57098,0.026362395,1
2019-05-15 00:00:00+00:00,8205.168,8205.168,8216.424,7899.107,7989.3745,28344112920,0.026362395,0.06951647,2.9138827e+10,6830.3784,6417.986,87.18203,684.2987,451.18625,233.11243,-0.03903135,0
2019-05-16 00:00:00+00:00,7884.909,7884.909,8320.824,7729.6084,8194.501,33167197581,-0.03903135,0.0640961,2.9998754e+10,7044.189,6551.343,77.94696,711.139,503.17682,207.96216,-0.06861381,0
2019-05-17 00:00:00+00:00,7343.8955,7343.8955,7929.1455,7038.1245,7886.926,30066644905,-0.06861381,0.07292859,3.0457416e+10,7195.6284,6623.393,65.3528,680.90576,538.7226,142.18315,-0.009897676,0
2019-05-18 00:00:00+00:00,7271.208,7271.208,7447.272,7251.5044,7341.6646,21354286562,-0.009897676,0.040685557,2.899274e+10,7324.5034,6682.285,63.859882,643.6607,559.7102,83.950485,0.12741782,1
2019-05-19 00:00:00+00:00,8197.689,8197.689,8261.941,7267.963,7267.963,25902422040,0.12741782,0.075823665,2.7766934e+10,7526.8193,6820.0493,72.48706,681.0523,583.97864,97.07366,-0.026761245,0
2019-05-20 00:00:00+00:00,7978.309,7978.309,8200.968,7678.7817,8196.924,23843404340,-0.026761245,0.07619662,2.686679e+10,7686.765,6925.3457,68.32774,685.086,604.2001,80.885895,-0.001877772,0
2019-05-21 00:00:00+00:00,7963.3276,7963.3276,8062.168,7843.34,7977.969,25127245056,-0.001877772,0.07361837,2.5258801e+10,7762.621,7019.7075,68.04062,679.24396,619.20886,60.035084,-0.03557071,0
2019-05-22 00:00:00+00:00,7680.0664,7680.0664,7997.6123,7615.9873,7956.292,24719473175,-0.03557071,0.06661424,2.4189366e+10,7833.3906,7079.74,62.67766,644.32983,624.2331,20.09678,0.026273247,1
2019-05-23 00:00:00+00:00,7881.8467,7881.8467,7943.7915,7533.197,7677.269,24457107820,0.026273247,0.06578215,2.480993e+10,7840.0835,7152.659,64.805725,625.7291,624.5323,1.196852,0.013388348,1
2019-05-24 00:00:00+00:00,7987.3716,7987.3716,8140.7197,7824.4487,7881.6953,25919126991,0.013388348,0.026143713,2.4813271e+10,7839.379,7228.542,65.90074,612.44305,622.11444,-9.671387,0.008159425,1
2019-05-25 00:00:00+00:00,8052.544,8052.544,8117.926,7965.976,7991.8853,22256813107,0.008159425,0.023363385,2.4495954e+10,7824.1167,7303.451,66.59209,600.25323,617.7422,-17.488949,0.07707774,1
2019-05-26 00:00:00+00:00,8673.216,8673.216,8687.5205,7924.6704,8055.206,26677970091,0.07707774,0.040455103,2.4806099e+10,7902.9473,7427.975,72.34298,633.37463,620.8687,12.505946,0.015284123,1
2019-05-27 00:00:00+00:00,8805.778,8805.778,8907.175,8668.705,8674.072,27949839564,0.015284123,0.028197702,2.5452171e+10,8049.1357,7553.23,73.39633,662.6813,629.2312,33.45007,-0.009745466,0
2019-05-28 00:00:00+00:00,8719.962,8719.962,8807.017,8634.722,8802.758,24226919267,-0.009745466,0.032959618,2.5406134e+10,8194.011,7659.2964,71.4979,671.2446,637.6339,33.61075,-0.006935192,0
2019-05-29 00:00:00+00:00,8659.487,8659.487,8755.853,8482.729,8718.592,23473479966,-0.006935192,0.035278816,2.4917004e+10,8240.19,7750.223,70.12146,665.4801,643.2031,22.276995,-0.039264984,0
2019-05-30 00:00:00+00:00,8319.473,8319.473,9008.314,8221.273,8661.761,29246528551,-0.039264984,0.04357225,2.6314947e+10,8274.308,7801.973,62.800976,626.2563,639.8138,-13.55748,0.030654503,1
2019-05-31 00:00:00+00:00,8574.502,8574.502,8586.659,8172.551,8320.286,25365190957,0.030654503,0.02663684,2.605239e+10,8335.425,7872.203,65.6939,608.7327,633.59753,-24.864815,-0.0012228525,0
2019-06-01 00:00:00+00:00,8564.017,8564.017,8625.601,8481.578,8573.84,22488303544,-0.0012228525,0.024926921,2.4960084e+10,8423.819,7935.095,65.46847,587.2299,624.32404,-37.09412,0.020894565,1
2019-06-02 00:00:00+00:00,8742.958,8742.958,8809.304,8561.235,8565.474,20266216022,0.020894565,0.02722227,2.4167944e+10,8509.931,8008.537,67.517075,577.9654,615.0523,-37.086895,-0.061073482,0
2019-06-03 00:00:00+00:00,8208.995,8208.995,8743.5,8204.186,8741.747,22004511436,-0.061073482,0.03920855,2.387415e+10,8532.093,8026.7607,56.706264,521.5251,596.34686,-74.821785,-0.061057914,0
2019-06-04 00:00:00+00:00,7707.771,7707.771,8210.985,7564.489,8210.985,24609731549,-0.061057914,0.044171877,2.2946791e+10,8497.616,7997.7617,48.806286,431.37845,563.35315,-131.97475,0.015109485,1
2019-06-05 00:00:00+00:00,7824.2314,7824.2314,7901.849,7668.6685,7704.3433,21760923463,0.015109485,0.040615276,2.2225936e+10,8412.718,7981.986,50.530777,365.12503,523.7075,-158.58252,-0.00028220125,0
2019-06-06 00:00:00+00:00,7822.0234,7822.0234,7937.341,7571.471,7819.6333,19474611077,-0.00028220125,0.04071141,2.1623198e+10,8314.342,7967.444,50.496044,308.87997,480.74203,-171.86206,0.028372165,1
2019-06-07 00:00:00+00:00,8043.951,8043.951,8126.1533,7788.3735,7826.9014,19141423231,0.028372165,0.042559795,2.139824e+10,8246.741,7974.3994,53.923912,278.99698,440.39304,-161.39604,-0.011166558,0
2019-06-08 00:00:00+00:00,7954.128,7954.128,8076.891,7837.611,8036.775,16522722810,-0.011166558,0.03434249,2.0301883e+10,8176.205,7972.556,52.34407,245.23955,401.36234,-156.12279,-0.03344814,0
2019-06-09 00:00:00+00:00,7688.077,7688.077,7975.974,7583.2197,7949.675,16610726547,-0.03344814,0.023855949,1.8702082e+10,8113.0654,7946.695,47.87044,194.77322,360.0445,-165.27129,0.040615156,1
2019-06-10 00:00:00+00:00,8000.3296,8000.3296,8031.9097,7586.731,7692.2847,18689275117,0.040615156,0.029925117,1.8087752e+10,8055.648,7951.5703,52.952663,177.92348,323.6203,-145.69682,-0.00907653,0
2019-06-11 00:00:00+00:00,7927.7144,7927.7144,8026.394,7772.8037,8004.2437,17107279932,-0.00907653,0.030551719,1.7614285e+10,7992.018,7949.402,51.690582,156.90182,290.2766,-133.37479,0.027516514,1
2019-06-12 00:00:00+00:00,8145.8574,8145.8574,8196.648,7862.36,7925.434,19034432883,0.027516514,0.030376378,1.7592887e+10,7932.3076,7967.261,55.148945,156.04553,263.4304,-107.38486,0.010442904,1
2019-06-13 00:00:00+00:00,8230.924,8230.924,8311.567,8087.061,8145.5454,18669407147,0.010442904,0.029398324,1.8022224e+10,7934.501,7991.2305,56.457973,160.38228,242.82077,-82.438484,0.056240246,1
2019-06-14 00:00:00+00:00,8693.833,8693.833,8710.637,8183.393,8230.898,19831162906,0.056240246,0.025490826,1.8666312e+10,8033.107,8055.1035,62.817657,198.87953,234.03252,-35.152992,0.016625807,1
2019-06-15 00:00:00+00:00,8838.375,8838.375,8859.128,8618.3955,8689.746,18371033226,0.016625807,0.02406974,1.8602664e+10,8134.5215,8126.31,64.55836,238.30518,234.88705,3.4181197,0.017663121,1
2019-06-16 00:00:00+00:00,8994.488,8994.488,9335.867,8814.557,8841.44,23348550311,0.017663121,0.018136412,1.9850918e+10,8251.768,8205.235,66.38858,278.93198,243.69603,35.235928,0.036229327,1
2019-06-17 00:00:00+00:00,9320.353,9320.353,9416.407,8988.924,8988.924,15562951919,0.036229327,0.018762609,1.9156621e+10,8379.408,8306.609,69.8845,333.57822,261.6725,71.905754,-0.0255988,0
2019-06-18 00:00:00+00:00,9081.763,9081.763,9348.374,9004.901,9335.467,15848210536,-0.0255988,0.030300884,1.859238e+10,8492.172,8377.078,64.58758,353.55798,280.04956,73.50841,0.02111471,1
2019-06-19 00:00:00+00:00,9273.521,9273.521,9299.621,9070.3955,9078.728,15546809946,0.02111471,0.023075933,1.7735512e+10,8650.716,8458.573,66.767746,380.4795,300.13556,80.343925,0.027350847,1
2019-06-20 00:00:00+00:00,9527.16,9527.16,9594.42,9232.484,9273.061,17846823784,0.027350847,0.023954922,1.7630669e+10,8803.398,8555.718,69.44711,417.46915,323.60226,93.86688,0.06480383,1
2019-06-21 00:00:00+00:00,10144.557,10144.557,10144.557,9525.074,9525.074,20624008643,0.06480383,0.032753095,1.7085761e+10,9025.083,8700.157,74.77786,490.9432,357.07047,133.87274,0.054919578,1
2019-06-22 00:00:00+00:00,10701.691,10701.691,11157.346,10107.035,10175.924,29995204861,0.054919578,0.03535005,1.997221e+10,9280.666,8882.115,78.434456,587.3573,403.12784,184.22949,0.014360318,1
2019-06-23 00:00:00+00:00,10855.371,10855.371,11246.145,10556.096,10696.691,20998326502,0.014360318,0.022084875,2.1002234e+10,9543.111,9061.502,79.32485,668.4613,456.19452,212.26675,0.014346027,1
2019-06-24 00:00:00+00:00,11011.103,11011.103,11065.896,10610.428,10853.744,19271652365,0.014346027,0.023430903,2.1747204e+10,9774.838,9238.738,80.21626,736.8095,512.3175,224.49197,0.07082074,1
2019-06-25 00:00:00+00:00,11790.917,11790.917,11790.917,11007.202,11007.202,24879684533,0.07082074,0.027518837,2.3153775e+10,10070.093,9470.755,83.94832,844.1694,578.68787,265.4815,0.1039202,1
2019-06-26 00:00:00+00:00,13016.231,13016.231,13796.489,11755.598,11778.581,45105733173,0.1039202,0.038381264,2.805012e+10,10472.267,9793.07,87.83238,1016.409,666.2321,350.17688,-0.1408568,0
2019-06-27 00:00:00+00:00,11182.807,11182.807,13311.145,10491.853,13017.125,39977475223,-0.1408568,0.093920365,3.0046575e+10,10658.512,9919.41,63.192783,993.51544,731.6888,261.82666,0.10950072,1
2019-06-28 00:00:00+00:00,12407.332,12407.332,12445.175,10914.495,11162.168,35087757766,0.10950072,0.10353265,3.286446e+10,10991.069,10145.585,69.372635,1061.9397,797.73895,264.20074,-0.036104534,0
2019-06-29 00:00:00+00:00,11959.371,11959.371,12400.91,11508.379,12400.764,29923961128,-0.036104534,0.10799046,3.499492e+10,11259.654,10310.475,65.06862,1067.7118,851.7335,215.97829,-0.09550802,0
2019-06-30 00:00:00+00:00,10817.155,10817.155,12178.384,10799.009,11931.991,27256473494,-0.09550802,0.11440983,3.547028e+10,11388.653,10356.536,55.5969,968.9495,875.17676,93.772804,-0.0216342,0
2019-07-01 00:00:00+00:00,10583.135,10583.135,11206.439,10089.314,10796.931,29378589324,-0.0216342,0.09474804,3.2324852e+10,11432.512,10377.137,53.86681,861.8612,872.5136,-10.652413,0.020650117,1
2019-07-02 00:00:00+00:00,10801.678,10801.678,10912.188,9737.885,10588.684,31015895223,0.020650117,0.076163486,3.0532536e+10,11442.51,10415.731,55.266773,785.57196,855.1253,-69.55334,0.107352935,1
2019-07-03 00:00:00+00:00,11961.27,11961.27,11968.078,10818.156,10818.156,30796494294,0.107352935,0.07536078,2.9674283e+10,11553.1,10556.234,61.877342,809.35187,845.9706,-36.618767,-0.06235392,0
2019-07-04 00:00:00+00:00,11215.4375,11215.4375,12006.075,11166.569,11972.719,25920294033,-0.06235392,0.078896455,2.887355e+10,11573.533,10616.162,56.131714,759.2628,828.629,-69.36621,-0.021129586,0
2019-07-05 00:00:00+00:00,10978.46,10978.46,11395.661,10874.965,11203.103,23838480210,-0.021129586,0.064515196,2.818995e+10,11492.287,10649.099,54.403168,692.4626,801.39575,-108.93319,0.020958388,1
2019-07-06 00:00:00+00:00,11208.551,11208.551,11620.965,10982.544,10982.544,21092024306,0.020958388,0.0629828,2.6532637e+10,11311.52,10699.958,55.825565,650.58966,771.23456,-120.64486,0.021617059,1
2019-07-07 00:00:00+00:00,11450.847,11450.847,11541.62,11148.805,11217.616,19369044277,0.021617059,0.06301327,2.4203268e+10,11338.323,10768.22,57.33491,629.69763,742.9272,-113.229546,0.0729301,1
2019-07-08 00:00:00+00:00,12285.958,12285.958,12345.833,11393.374,11446.597,23482551458,0.0729301,0.050879117,2.2740478e+10,11326.187,10906.196,62.13687,672.7717,728.89606,-56.124363,0.023429552,1
2019-07-09 00:00:00+00:00,12573.8125,12573.8125,12779.132,12233.262,12284.326,28167921523,0.023429552,0.033335887,2.3190004e+10,11387.63,11057.798,63.65532,721.81506,727.47986,-5.664812,-0.033188008,0
2019-07-10 00:00:00+00:00,12156.513,12156.513,13129.529,11710.979,12571.537,33627574244,-0.033188008,0.037547465,2.5147824e+10,11521.566,11157.681,59.90469,718.7246,725.7288,-7.004179,-0.06563153,0
2019-07-11 00:00:00+00:00,11358.662,11358.662,12144.623,11158.923,12139.714,28595327690,-0.06563153,0.054015234,2.6648484e+10,11599.119,11175.952,53.423435,644.46655,709.4764,-65.00979,0.040262155,1
2019-07-12 00:00:00+00:00,11815.986,11815.986,11905.487,11179.145,11354.3,23534692797,0.040262155,0.056151412,2.7481614e+10,11700.55,11234.137,56.339355,615.42456,690.666,-75.241455,-0.035850365,0
2019-07-13 00:00:00+00:00,11392.379,11392.379,11841.957,10908.4795,11813.127,21042616384,-0.035850365,0.044318717,2.6993627e+10,11643.66,11248.522,53.02777,551.8654,662.9059,-111.0405,-0.0997439,0
2019-07-14 00:00:00+00:00,10256.059,10256.059,11451.204,10234.576,11381.0205,22486000001,-0.0997439,0.05178104,2.5857243e+10,11547.723,11158.299,45.33051,405.13263,611.35126,-206.21861,0.062307682,1
2019-07-15 00:00:00+00:00,10895.09,10895.09,11052.767,9992.007,10257.839,25384047207,0.062307682,0.069098264,2.4208538e+10,11539.386,11134.37,49.748154,336.531,556.3872,-219.85617,-0.13009973,0
2019-07-16 00:00:00+00:00,9477.642,9477.642,10996.633,9448.106,10896.653,24151199070,-0.13009973,0.08417456,2.3319712e+10,11366.295,10983.759,41.69914,165.87541,478.28482,-312.40942,0.02280748,1
2019-07-17 00:00:00+00:00,9693.803,9693.803,9963.135,9163.135,9471.214,24569921549,0.02280748,0.08068568,2.3526756e+10,11190.59,10866.49,43.2082,47.52418,392.1327,-344.60852,0.10034037,1
2019-07-18 00:00:00+00:00,10666.482,10666.482,10736.843,9376.799,9698.503,25187024648,0.10034037,0.10118219,2.435564e+10,11028.643,10848.308,49.537777,31.849955,320.07614,-288.2262,-0.012726782,0
2019-07-19 00:00:00+00:00,10530.732,10530.732,10716.98,10229.629,10653.956,20727426310,-0.012726782,0.088310644,2.4003924e+10,10824.335,10819.4375,48.721638,8.377556,257.73642,-249.35887,0.022449268,1
2019-07-20 00:00:00+00:00,10767.14,10767.14,11048.662,10451.276,10525.819,20206615155,0.022449268,0.083932586,2.2968437e+10,10685.397,10814.683,50.258564,8.750725,207.93929,-199.18857,-0.015606204,0
2019-07-21 00:00:00+00:00,10599.105,10599.105,10841.888,10389.6,10777.529,17130580467,-0.015606204,0.04676454,2.1564314e+10,10609.441,10795.085,49.131367,-4.461066,165.45921,-169.92029,-0.02415289,0
2019-07-22 00:00:00+00:00,10343.106,10343.106,10651.791,10154.922,10596.948,16334414913,-0.02415289,0.051411383,1.9917212e+10,10462.154,10753.996,47.387634,-35.18292,125.330795,-160.51372,-0.042766538,0
2019-07-23 00:00:00+00:00,9900.768,9900.768,10346.748,9883.595,10346.748,17851916995,-0.042766538,0.023779053,1.845019e+10,10312.992,10676.43,44.451927,-94.13809,81.43701,-175.5751,-0.008973223,0
2019-07-24 00:00:00+00:00,9811.926,9811.926,9908.797,9614.307,9887.73,17398734322,-0.008973223,0.02391031,1.7784453e+10,10268.579,10597.839,43.86416,-146.34235,35.88114,-182.22348,0.01018312,1
2019-07-25 00:00:00+00:00,9911.842,9911.842,10154.254,9773.957,9809.097,15821952090,0.01018312,0.019478561,1.690752e+10,10170.255,10535.475,44.748985,-177.60487,-6.8160615,-170.78882,-0.0041907537,0
2019-07-26 00:00:00+00:00,9870.304,9870.304,9916.518,9717.982,9913.127,14495714483,-0.0041907537,0.020229347,1.6380547e+10,10209.5205,10475.005,44.43541,-203.38791,-46.130432,-157.25748,-0.039778512,0
2019-07-27 00:00:00+00:00,9477.678,9477.678,10167.32,9411.521,9871.165,16817809536,-0.039778512,0.023184843,1.6477226e+10,10187.908,10384.339,41.47684,-252.59108,-87.42256,-165.16852,0.007932599,1
2019-07-28 00:00:00+00:00,9552.86,9552.86,9575.545,9252.297,9491.627,13738687093,0.007932599,0.020027807,1.5654579e+10,10076.546,10308.75,42.26949,-282.26456,-126.39096,-155.8736,-0.003529293,0
2019-07-29 00:00:00+00:00,9519.1455,9519.1455,9681.648,9472.948,9548.179,13791445323,-0.003529293,0.020039337,1.4933122e+10,9975.388,10236.968,41.994804,-304.9858,-162.10992,-142.87589,0.009273766,1
2019-07-30 00:00:00+00:00,9607.424,9607.424,9701.76,9437.336,9522.329,13829811132,0.009273766,0.019860474,1.4534694e+10,9859.416,10179.736,43.03858,-312.26962,-192.14188,-120.12775,0.049774434,1
2019-07-31 00:00:00+00:00,10085.628,10085.628,10085.628,9598.098,9604.051,16631520648,0.049774434,0.032051235,1.4961854e+10,9808.068,10171.181,48.450035,-276.27032,-208.96756,-67.30277,0.031137478,1
2019-08-01 00:00:00+00:00,10399.669,10399.669,10446.92,9922.02,10077.442,17165337858,0.031137478,0.021324906,1.5031361e+10,9813.725,10191.953,51.69551,-219.86568,-211.14719,-8.7184925,0.011395157,1
2019-08-02 00:00:00+00:00,10518.175,10518.175,10657.953,10371.014,10402.043,17489094082,0.011395157,0.020931581,1.5781442e+10,9875.465,10221.609,52.900555,-163.71495,-201.66074,37.94579,0.028859736,1
2019-08-03 00:00:00+00:00,10821.727,10821.727,10946.781,10503.505,10519.278,15352685061,0.028859736,0.016528953,1.609369e+10,9976.445,10276.165,55.933094,-93.641556,-180.0569,86.415344,0.013718514,1
2019-08-04 00:00:00+00:00,10970.185,10970.185,11009.207,10620.278,10821.633,16530894787,0.013718514,0.015485143,1.6633906e+10,10082.279,10339.258,57.378452,-25.830807,-149.21169,123.380875,0.07615813,1
2019-08-05 00:00:00+00:00,11805.653,11805.653,11895.092,10960.735,10960.735,23875988832,0.07615813,0.026071995,1.80828e+10,10275.814,10472.566,64.445915,94.23872,-100.5216,194.76031,-0.027739624,0
2019-08-06 00:00:00+00:00,11478.169,11478.169,12273.821,11290.731,11811.545,23635107660,-0.027739624,0.037495527,1.9376755e+10,10475.863,10563.985,60.23,161.11223,-48.194836,209.30707,0.040407125,1
2019-08-07 00:00:00+00:00,11941.969,11941.969,12036.99,11433.701,11476.193,22194988641,0.040407125,0.037980158,2.0317934e+10,10714.774,10689.256,63.838055,248.66824,11.177782,237.49046,0.002046436,1
2019-08-08 00:00:00+00:00,11966.407,11966.407,11979.42,11556.168,11954.04,19481591730,0.002046436,0.039391723,2.1143714e+10,10959.5,10805.361,64.02327,316.38196,72.21861,244.16333,-0.008646764,0
2019-08-09 00:00:00+00:00,11862.937,11862.937,11970.458,11709.745,11953.47,18339989960,-0.008646764,0.041620422,2.1505534e+10,11185.052,10901.504,62.562244,357.57443,129.28978,228.28465,-0.042899337,0
2019-08-10 00:00:00+00:00,11354.024,11354.024,11915.655,11323.898,11861.557,18125355447,-0.042899337,0.031820625,2.0355406e+10,11311.892,10942.643,55.815655,345.17584,172.467,172.70885,0.014933444,1
2019-08-11 00:00:00+00:00,11523.579,11523.579,11523.579,11248.295,11349.74,15774371518,0.014933444,0.030692946,1.8783259e+10,11424.282,10995.455,57.46156,345.05396,206.98438,138.06956,-0.012232562,0
2019-08-12 00:00:00+00:00,11382.616,11382.616,11528.189,11320.951,11528.189,13647198229,-0.012232562,0.021528618,1.7073702e+10,11510.727,11030.651,55.60698,329.7813,231.54376,98.23753,-0.04276575,0
2019-08-13 00:00:00+00:00,10895.83,10895.83,11420.05,10830.327,11385.053,16681503537,-0.04276575,0.024688857,1.6513683e+10,11518.137,11018.395,49.647797,275.22543,240.28009,34.945328,-0.07747239,0
2019-08-14 00:00:00+00:00,10051.704,10051.704,10889.557,10028.136,10889.487,19990838300,-0.07747239,0.03498534,1.6843854e+10,11426.289,10930.514,41.368702,162.00806,224.62569,-62.617634,0.025850521,1
2019-08-15 00:00:00+00:00,10311.546,10311.546,10437.411,9675.316,10038.422,22899115082,0.025850521,0.042398356,1.7798605e+10,11276.878,10874.244,44.440063,92.18687,198.13792,-105.95106,0.0060895784,1
2019-08-16 00:00:00+00:00,10374.339,10374.339,10524.35,9855.479,10319.42,20228207096,0.0060895784,0.040818404,1.8689372e+10,11166.495,10828.798,45.18732,41.44222,166.79878,-125.35657,-0.013744946,0
2019-08-17 00:00:00+00:00,10231.744,10231.744,10452.625,10086.698,10358.723,13778035685,-0.013744946,0.040751018,1.871554e+10,10995.473,10774.5205,43.748367,-10.16234,131.40656,-141.5689,0.011148286,1
2019-08-18 00:00:00+00:00,10345.811,10345.811,10487.07,10119.095,10233.006,12999813869,0.011148286,0.04048837,1.7979202e+10,10833.413,10735.547,45.2503,-41.378136,96.84962,-138.22775,0.05511827,1
2019-08-19 00:00:00+00:00,10916.054,10916.054,10916.054,10313.204,10350.283,16038264603,0.05511827,0.025640825,1.7188688e+10,10738.725,10751.957,52.131336,-19.873928,73.50491,-93.37884,-0.013999683,0
2019-08-20 00:00:00+00:00,10763.232,10763.232,10947.042,10618.961,10916.347,15053082175,-0.013999683,0.02822352,1.5619481e+10,10679.6455,10752.981,50.30658,-14.99029,55.80587,-70.79616,-0.058085024,0
2019-08-21 00:00:00+00:00,10138.05,10138.05,10798.7295,9962.722,10764.572,19473084768,-0.058085024,0.041365895,1.5468456e+10,10541.093,10697.079,43.58527,-60.865364,32.471622,-93.33699,-0.0006898901,0
2019-08-22 00:00:00+00:00,10131.056,10131.056,10232.996,9831.463,10142.521,17097508856,-0.0006898901,0.04100053,1.6132351e+10,10415.937,10645.622,43.51522,-96.67169,6.64296,-103.31465,0.027332708,1
2019-08-23 00:00:00+00:00,10407.965,10407.965,10442.443,10078.192,10136.31,15627023886,0.027332708,0.0428273,1.6657793e+10,10367.15,10624.017,47.137474,-101.53379,-14.99239,-86.5414,-0.023828281,0
